data,variavel,grupo,vm_grupos
2022-11-01,IPCA peso mensal,2103048.Areia,0.35
2022-11-01,IPCA peso mensal,2103049.Pedras,1.33
2022-11-01,IPCA peso mensal,2103055.Telha,0.49
2022-11-01,IPCA peso mensal,2104.Artigos de limpeza,1.15
2022-11-01,IPCA peso mensal,2104003.Saco para lixo,-2.41
2022-11-01,IPCA peso mensal,2104005.Água sanitária,0.07
2022-11-01,IPCA peso mensal,2104008.Detergente,0.14
2022-11-01,IPCA peso mensal,2104009.Sabão em pó,2.3
2022-11-01,IPCA peso mensal,2104012.Desinfetante,1.37
2022-11-01,IPCA peso mensal,2104015.Sabão em barra,0.76
2022-11-01,IPCA peso mensal,2104016.Esponja de limpeza,0.55
2022-11-01,IPCA peso mensal,2104019.Sabão líquido,1.8
2022-11-01,IPCA peso mensal,2104020.Limpador multiuso,1.71
2022-11-01,IPCA peso mensal,2104041.Papel toalha,1.43
2022-11-01,IPCA peso mensal,2104085.Amaciante e alvejante,0.82
2022-11-01,IPCA peso mensal,22.Combustíveis e energia,0.28
2022-11-01,IPCA peso mensal,2201.Combustíveis (domésticos),-0.41
2022-11-01,IPCA peso mensal,2201003.Carvão vegetal,-1.47
2022-11-01,IPCA peso mensal,2201004.Gás de botijão,-0.37
2022-11-01,IPCA peso mensal,2201005.Gás encanado,-0.7
2022-11-01,IPCA peso mensal,2202.Energia elétrica residencial,0.56
2022-11-01,IPCA peso mensal,2202003.Energia elétrica residencial,0.56
2022-11-01,IPCA peso mensal,3.Artigos de residência,-0.68
2022-11-01,IPCA peso mensal,31.Móveis e utensílios,-0.23
2022-11-01,IPCA peso mensal,3101.Mobiliário,-0.43
2022-11-01,IPCA peso mensal,3101002.Móvel para sala,-0.48
2022-11-01,IPCA peso mensal,3101003.Móvel para quarto,-0.56
2022-11-01,IPCA peso mensal,3101015.Móvel para copa e cozinha,0.31
2022-11-01,IPCA peso mensal,3101016.Móvel infantil,-1.93
2022-11-01,IPCA peso mensal,3101017.Colchão,-2.51
2022-11-01,IPCA peso mensal,3102.Utensílios e enfeites,-0.23
2022-11-01,IPCA peso mensal,3102001.Artigos de iluminação,-0.09
2022-11-01,IPCA peso mensal,3102005.Tapete,-0.57
2022-11-01,IPCA peso mensal,3102006.Cortina,0.55
2022-11-01,IPCA peso mensal,3102007.Utensílios de metal,-0.46
2022-11-01,IPCA peso mensal,3102009.Utensílios de vidro e louça,-0.59
2022-11-01,IPCA peso mensal,3102010.Utensílios de plástico,-0.42
2022-11-01,IPCA peso mensal,3102035.Flores naturais,-0.67
2022-11-01,IPCA peso mensal,3102337.Utensílios para bebê,-0.3
2022-11-01,IPCA peso mensal,"3103.Cama, mesa e banho",0.97
2022-11-01,IPCA peso mensal,3103001.Roupa de cama,0.94
2022-11-01,IPCA peso mensal,3103003.Roupa de banho,2.07
2022-11-01,IPCA peso mensal,32.Aparelhos eletroeletrônicos,-1.42
2022-11-01,IPCA peso mensal,3201.Eletrodomésticos e equipamentos,-0.42
2022-11-01,IPCA peso mensal,3201001.Refrigerador,-0.5
2022-11-01,IPCA peso mensal,3201002.Ar-condicionado,-1.29
2022-11-01,IPCA peso mensal,3201006.Máquina de lavar roupa,0.26
2022-11-01,IPCA peso mensal,3201013.Ventilador,-0.19
2022-11-01,IPCA peso mensal,3201021.Fogão,-0.8
2022-11-01,IPCA peso mensal,3201050.Chuveiro elétrico,1.31
2022-11-01,IPCA peso mensal,"3202.Tv, som e informática",-2.71
2022-11-01,IPCA peso mensal,3202001.Televisor,-1.99
2022-11-01,IPCA peso mensal,3202003.Aparelho de som,-2.73
2022-11-01,IPCA peso mensal,3202008.Videogame (console),-2.16
2022-11-01,IPCA peso mensal,3202028.Computador pessoal,-3.88
2022-11-01,IPCA peso mensal,33.Consertos e manutenção,0.72
2022-11-01,IPCA peso mensal,3301.Consertos e manutenção,0.72
2022-11-01,IPCA peso mensal,3301002.Conserto de refrigerador,1.66
2022-11-01,IPCA peso mensal,3301006.Conserto de televisor,-0.41
2022-11-01,IPCA peso mensal,3301015.Conserto de máquina de lavar roupa,1.06
2022-11-01,IPCA peso mensal,3301022.Reforma de estofado,1.16
2022-11-01,IPCA peso mensal,3301088.Conserto de aparelho celular,-0.09
2022-11-01,IPCA peso mensal,3301130.Conserto de bicicleta,0.79
2022-11-01,IPCA peso mensal,4.Vestuário,1.1
2022-11-01,IPCA peso mensal,41.Roupas,1.22
2022-11-01,IPCA peso mensal,4101.Roupa masculina,0.86
2022-11-01,IPCA peso mensal,4101002.Calça comprida masculina,1.43
2022-11-01,IPCA peso mensal,4101005.Agasalho masculino,0.46
2022-11-01,IPCA peso mensal,4101006.Bermuda/short masculino,1.11
2022-11-01,IPCA peso mensal,4101008.Cueca,-0.21
2022-11-01,IPCA peso mensal,4101009.Camisa/camiseta masculina,0.54
2022-11-01,IPCA peso mensal,4102.Roupa feminina,1.46
2022-11-01,IPCA peso mensal,4102002.Calça comprida feminina,1.91
2022-11-01,IPCA peso mensal,4102003.Agasalho feminino,-0.54
2022-11-01,IPCA peso mensal,4102004.Saia,1.87
2022-11-01,IPCA peso mensal,4102005.Vestido,0.86
2022-11-01,IPCA peso mensal,4102008.Blusa,1.8
2022-11-01,IPCA peso mensal,4102010.Lingerie,0.37
2022-11-01,IPCA peso mensal,4102013.Bermuda/short feminino,1.92
2022-11-01,IPCA peso mensal,4103.Roupa infantil,1.34
2022-11-01,IPCA peso mensal,4103001.Uniforme escolar,1.28
2022-11-01,IPCA peso mensal,4103002.Calça comprida infantil,0.39
2022-11-01,IPCA peso mensal,4103005.Agasalho infantil,3.02
2022-11-01,IPCA peso mensal,4103007.Vestido infantil,2.15
2022-11-01,IPCA peso mensal,4103008.Bermuda/short infantil,2.65
2022-11-01,IPCA peso mensal,4103011.Camisa/camiseta infantil,1.5
2022-11-01,IPCA peso mensal,4103031.Conjunto infantil,0.75
2022-11-01,IPCA peso mensal,42.Calçados e acessórios,1.03
2022-11-01,IPCA peso mensal,4201.Calçados e acessórios,1.03
2022-11-01,IPCA peso mensal,4201002.Sapato masculino,2.0
2022-11-01,IPCA peso mensal,4201003.Sapato feminino,1.11
2022-11-01,IPCA peso mensal,4201004.Sapato infantil,0.46
2022-11-01,IPCA peso mensal,4201015.Bolsa,-0.14
2022-11-01,IPCA peso mensal,4201040.Mochila,0.51
2022-11-01,IPCA peso mensal,4201063.Tênis,0.72
2022-11-01,IPCA peso mensal,4201098.Sandália/chinelo,1.4
2022-11-01,IPCA peso mensal,43.Joias e bijuterias,-0.1
2022-11-01,IPCA peso mensal,4301.Joias e bijuterias,-0.1
2022-11-01,IPCA peso mensal,4301001.Bijuteria,-0.39
2022-11-01,IPCA peso mensal,4301002.Joia,0.39
2022-11-01,IPCA peso mensal,4301004.Relógio de pulso,-1.43
2022-11-01,IPCA peso mensal,44.Tecidos e armarinho,0.32
2022-11-01,IPCA peso mensal,4401.Tecidos e armarinho,0.32
2022-11-01,IPCA peso mensal,4401001.Tecido,0.22
2022-11-01,IPCA peso mensal,4401002.Artigos de armarinho,0.82
2022-11-01,IPCA peso mensal,5.Transportes,0.83
2022-11-01,IPCA peso mensal,51.Transportes,0.83
2022-11-01,IPCA peso mensal,5101.Transporte público,-2.52
2022-11-01,IPCA peso mensal,5101001.Ônibus urbano,0.0
2022-11-01,IPCA peso mensal,5101002.Táxi,0.0
2022-11-01,IPCA peso mensal,5101004.Trem,0.0
2022-11-01,IPCA peso mensal,5101006.Ônibus intermunicipal,0.0
2022-11-01,IPCA peso mensal,5101007.Ônibus interestadual,-0.75
2022-11-01,IPCA peso mensal,5101010.Passagem aérea,-9.8
2022-11-01,IPCA peso mensal,5101011.Metrô,0.0
2022-11-01,IPCA peso mensal,5101026.Transporte escolar,-0.12
2022-11-01,IPCA peso mensal,5101051.Transporte por aplicativo,-1.5
2022-11-01,IPCA peso mensal,5101053.Integração transporte público,0.0
2022-11-01,IPCA peso mensal,5102.Veículo próprio,0.54
2022-11-01,IPCA peso mensal,5102001.Automóvel novo,0.5
2022-11-01,IPCA peso mensal,5102004.Emplacamento e licença,1.72
2022-11-01,IPCA peso mensal,5102005.Seguro voluntário de veículo,0.97
2022-11-01,IPCA peso mensal,5102006.Multa,0.0
2022-11-01,IPCA peso mensal,5102007.Óleo lubrificante,0.52
2022-11-01,IPCA peso mensal,5102009.Acessórios e peças,0.72
2022-11-01,IPCA peso mensal,5102010.Pneu,-0.07
2022-11-01,IPCA peso mensal,5102011.Conserto de automóvel,0.45
2022-11-01,IPCA peso mensal,5102013.Estacionamento,1.4
2022-11-01,IPCA peso mensal,5102015.Pedágio,0.0
2022-11-01,IPCA peso mensal,5102020.Automóvel usado,-0.68
2022-11-01,IPCA peso mensal,5102037.Pintura de veículo,1.85
2022-11-01,IPCA peso mensal,5102051.Aluguel de veículo,-1.19
2022-11-01,IPCA peso mensal,5102053.Motocicleta,-0.03
2022-11-01,IPCA peso mensal,5104.Combustíveis (veículos),3.29
2022-11-01,IPCA peso mensal,5104001.Gasolina,2.99
2022-11-01,IPCA peso mensal,5104002.Etanol,7.57
2022-11-01,IPCA peso mensal,5104003.Óleo diesel,0.11
2022-11-01,IPCA peso mensal,5104005.Gás veicular,-1.77
2022-11-01,IPCA peso mensal,6.Saúde e cuidados pessoais,0.02
2022-11-01,IPCA peso mensal,61.Produtos farmacêuticos e óticos,-0.25
2022-11-01,IPCA peso mensal,6101.Produtos farmacêuticos,-0.16
2022-11-01,IPCA peso mensal,6101001.Anti-infeccioso e antibiótico,-1.46
2022-11-01,IPCA peso mensal,6101002.Analgésico e antitérmico,-0.4
2022-11-01,IPCA peso mensal,6101003.Anti-inflamatório e antirreumático,0.99
2022-11-01,IPCA peso mensal,6101004.Antigripal e antitussígeno,-0.86
2022-11-01,IPCA peso mensal,6101006.Dermatológico,1.12
2022-11-01,IPCA peso mensal,6101007.Antialérgico e broncodilatador,-0.68
2022-11-01,IPCA peso mensal,6101009.Gastroprotetor,-0.32
2022-11-01,IPCA peso mensal,6101010.Vitamina e fortificante,-0.18
2022-11-01,IPCA peso mensal,6101011.Hormonal,-0.3
2022-11-01,IPCA peso mensal,6101013.Psicotrópico e anorexígeno,0.72
2022-11-01,IPCA peso mensal,6101014.Hipotensor e hipocolesterolêmico,-0.13
2022-11-01,IPCA peso mensal,6101051.Oftalmológico,0.09
2022-11-01,IPCA peso mensal,6101064.Antidiabético,-0.39
2022-11-01,IPCA peso mensal,6101148.Neurológico,0.49
2022-11-01,IPCA peso mensal,6102.Produtos óticos,-1.36
2022-11-01,IPCA peso mensal,6102012.Óculos de grau,-1.36
2022-11-01,IPCA peso mensal,62.Serviços de saúde,0.96
2022-11-01,IPCA peso mensal,6201.Serviços médicos e dentários,0.4
2022-11-01,IPCA peso mensal,6201002.Médico,0.05
2022-11-01,IPCA peso mensal,6201003.Dentista,0.71
2022-11-01,IPCA peso mensal,6201005.Aparelho ortodôntico,0.1
2022-11-01,IPCA peso mensal,6201007.Fisioterapeuta,0.41
2022-11-01,IPCA peso mensal,6201010.Psicólogo,0.97
2022-11-01,IPCA peso mensal,6202.Serviços laboratoriais e hospitalares,0.46
2022-11-01,IPCA peso mensal,6202003.Exame de laboratório,-0.01
2022-11-01,IPCA peso mensal,6202004.Hospitalização e cirurgia,0.69
2022-11-01,IPCA peso mensal,6202006.Exame de imagem,0.21
2022-11-01,IPCA peso mensal,6203.Plano de saúde,1.2
2022-11-01,IPCA peso mensal,6203001.Plano de saúde,1.2
2022-11-01,IPCA peso mensal,63.Cuidados pessoais,-0.98
2022-11-01,IPCA peso mensal,6301.Higiene pessoal,-0.98
2022-11-01,IPCA peso mensal,6301001.Produto para cabelo,0.91
2022-11-01,IPCA peso mensal,6301002.Fralda descartável,0.72
2022-11-01,IPCA peso mensal,6301004.Produto para barba,0.34
2022-11-01,IPCA peso mensal,6301006.Produto para pele,0.84
2022-11-01,IPCA peso mensal,6301007.Produto para higiene bucal,0.75
2022-11-01,IPCA peso mensal,6301010.Produto para unha,-6.37
2022-11-01,IPCA peso mensal,6301011.Perfume,-4.87
2022-11-01,IPCA peso mensal,6301014.Desodorante,0.22
2022-11-01,IPCA peso mensal,6301015.Absorvente higiênico,0.15
2022-11-01,IPCA peso mensal,6301016.Sabonete,1.17
2022-11-01,IPCA peso mensal,6301017.Papel higiênico,-0.23
2022-11-01,IPCA peso mensal,6301020.Artigos de maquiagem,-3.24
2022-11-01,IPCA peso mensal,7.Despesas pessoais,0.21
2022-11-01,IPCA peso mensal,71.Serviços pessoais,0.15
2022-11-01,IPCA peso mensal,7101.Serviços pessoais,0.15
2022-11-01,IPCA peso mensal,7101001.Costureira,0.82
2022-11-01,IPCA peso mensal,7101005.Manicure,1.44
2022-11-01,IPCA peso mensal,7101010.Empregado doméstico,-0.26
2022-11-01,IPCA peso mensal,7101011.Cabeleireiro e barbeiro,1.01
2022-11-01,IPCA peso mensal,7101014.Depilação,0.41
2022-11-01,IPCA peso mensal,7101034.Cartório,0.0
2022-11-01,IPCA peso mensal,7101036.Despachante,-0.6
2022-11-01,IPCA peso mensal,7101076.Serviço bancário,0.0
2022-11-01,IPCA peso mensal,7101090.Conselho de classe,0.21
2022-11-01,IPCA peso mensal,7101144.Sobrancelha,1.12
2022-11-01,IPCA peso mensal,72.Recreação e fumo,0.29
2022-11-01,IPCA peso mensal,7201.Recreação,0.34
2022-11-01,IPCA peso mensal,7201006.Clube,0.09
2022-11-01,IPCA peso mensal,7201010.Instrumento musical,-0.82
2022-11-01,IPCA peso mensal,7201015.Tratamento de animais (clínica),-0.68
2022-11-01,IPCA peso mensal,7201019.Bicicleta,-0.6
2022-11-01,IPCA peso mensal,7201020.Alimento para animais,-0.01
2022-11-01,IPCA peso mensal,7201023.Brinquedo,-0.26
2022-11-01,IPCA peso mensal,7201054.Casa noturna,-1.26
2022-11-01,IPCA peso mensal,7201063.Jogos de azar,0.0
2022-11-01,IPCA peso mensal,7201067.Material de caça e pesca,-0.14
2022-11-01,IPCA peso mensal,7201090.Hospedagem,1.03
2022-11-01,IPCA peso mensal,7201095.Pacote turístico,1.29
2022-11-01,IPCA peso mensal,7201256.Serviço de higiene para animais,0.28
2022-11-01,IPCA peso mensal,"7201266.Cinema, teatro e concertos",0.33
2022-11-01,IPCA peso mensal,7202.Fumo,0.0
2022-11-01,IPCA peso mensal,7202041.Cigarro,0.0
2022-11-01,IPCA peso mensal,8.Educação,0.02
2022-11-01,IPCA peso mensal,"81.Cursos, leitura e papelaria",0.02
2022-11-01,IPCA peso mensal,8101.Cursos regulares,0.0
2022-11-01,IPCA peso mensal,8101001.Creche,0.0
2022-11-01,IPCA peso mensal,8101002.Pré-escola,0.0
2022-11-01,IPCA peso mensal,8101003.Ensino fundamental,0.0
2022-11-01,IPCA peso mensal,8101004.Ensino médio,0.0
2022-11-01,IPCA peso mensal,8101005.Ensino superior,0.0
2022-11-01,IPCA peso mensal,8101006.Pós-graduação,0.0
2022-11-01,IPCA peso mensal,8101008.Educação de jovens e adultos,0.0
2022-11-01,IPCA peso mensal,8101045.Curso técnico,0.0
2022-11-01,IPCA peso mensal,8102.Leitura,-0.02
2022-11-01,IPCA peso mensal,8102001.Jornal diário,-2.76
2022-11-01,IPCA peso mensal,8102004.Revista,0.0
2022-11-01,IPCA peso mensal,8102007.Livro didático,0.0
2022-11-01,IPCA peso mensal,8102008.Livro não didático,0.84
2022-11-01,IPCA peso mensal,8103.Papelaria,0.72
2022-11-01,IPCA peso mensal,8103001.Caderno,0.64
2022-11-01,IPCA peso mensal,8103014.Artigos de papelaria,0.76
2022-11-01,IPCA peso mensal,8104.Cursos diversos,0.0
2022-11-01,IPCA peso mensal,8104001.Curso preparatório,0.0
2022-11-01,IPCA peso mensal,8104003.Curso de idioma,0.0
2022-11-01,IPCA peso mensal,8104004.Curso de informática,0.35
2022-11-01,IPCA peso mensal,8104005.Autoescola,0.67
2022-11-01,IPCA peso mensal,8104006.Atividades físicas,-0.11
2022-11-01,IPCA peso mensal,9.Comunicação,-0.14
2022-11-01,IPCA peso mensal,91.Comunicação,-0.14
2022-11-01,IPCA peso mensal,9101.Comunicação,-0.14
2022-11-01,IPCA peso mensal,9101001.Correio,0.0
2022-11-01,IPCA peso mensal,9101002.Plano de telefonia fixa,2.02
2022-11-01,IPCA peso mensal,9101008.Plano de telefonia móvel,0.08
2022-11-01,IPCA peso mensal,9101010.Tv por assinatura,0.0
2022-11-01,IPCA peso mensal,9101018.Acesso à internet,0.0
2022-11-01,IPCA peso mensal,9101019.Aparelho telefônico,-2.49
2022-11-01,IPCA peso mensal,9101115.Serviços de streaming,3.09
2022-11-01,IPCA peso mensal,"9101116.Combo de telefonia, internet e tv por assinatura",0.55
2022-12-01,IPCA peso mensal,Índice geral,0.62
2022-12-01,IPCA peso mensal,1.Alimentação e bebidas,0.66
2022-12-01,IPCA peso mensal,11.Alimentação no domicílio,0.71
2022-12-01,IPCA peso mensal,"1101.Cereais, leguminosas e oleaginosas",4.45
2022-12-01,IPCA peso mensal,1101002.Arroz,3.77
2022-12-01,IPCA peso mensal,1101051.Feijão - mulatinho,5.13
2022-12-01,IPCA peso mensal,1101052.Feijão - preto,5.0
2022-12-01,IPCA peso mensal,1101053.Feijão - macáçar (fradinho),3.2
2022-12-01,IPCA peso mensal,1101073.Feijão - carioca (rajado),7.37
2022-12-01,IPCA peso mensal,1101079.Milho (em grão),2.49
2022-12-01,IPCA peso mensal,"1102.Farinhas, féculas e massas",1.38
2022-12-01,IPCA peso mensal,1102001.Farinha de arroz,1.19
2022-12-01,IPCA peso mensal,1102006.Macarrão,0.27
2022-12-01,IPCA peso mensal,1102008.Fubá de milho,-0.34
2022-12-01,IPCA peso mensal,1102010.Flocos de milho,0.56
2022-12-01,IPCA peso mensal,1102012.Farinha de trigo,-1.76
2022-12-01,IPCA peso mensal,1102023.Farinha de mandioca,4.76
2022-12-01,IPCA peso mensal,1102029.Massa semipreparada,2.21
2022-12-01,IPCA peso mensal,1102061.Macarrão instantâneo,-1.26
2022-12-01,IPCA peso mensal,"1103.Tubérculos, raízes e legumes",5.72
2022-12-01,IPCA peso mensal,1103002.Batata-doce,-4.5
2022-12-01,IPCA peso mensal,1103003.Batata-inglesa,1.76
2022-12-01,IPCA peso mensal,1103004.Inhame,7.66
2022-12-01,IPCA peso mensal,1103005.Mandioca (aipim),3.07
2022-12-01,IPCA peso mensal,1103020.Abobrinha,-11.73
2022-12-01,IPCA peso mensal,1103025.Pepino,-19.83
2022-12-01,IPCA peso mensal,1103026.Pimentão,8.06
2022-12-01,IPCA peso mensal,1103028.Tomate,14.17
2022-12-01,IPCA peso mensal,1103043.Cebola,4.56
2022-12-01,IPCA peso mensal,1103044.Cenoura,-3.01
2022-12-01,IPCA peso mensal,1104.Açúcares e derivados,1.22
2022-12-01,IPCA peso mensal,1104003.Açúcar refinado,0.32
2022-12-01,IPCA peso mensal,1104004.Açúcar cristal,0.76
2022-12-01,IPCA peso mensal,1104018.Balas,0.98
2022-12-01,IPCA peso mensal,1104023.Chocolate em barra e bombom,1.73
2022-12-01,IPCA peso mensal,1104032.Sorvete,1.17
2022-12-01,IPCA peso mensal,1104052.Chocolate e achocolatado em pó,1.9
2022-12-01,IPCA peso mensal,1104060.Doce de frutas em pasta,1.23
2022-12-01,IPCA peso mensal,1104067.Açúcar demerara,0.46
2022-12-01,IPCA peso mensal,1105.Hortaliças e verduras,-0.13
2022-12-01,IPCA peso mensal,1105001.Alface,-0.82
2022-12-01,IPCA peso mensal,1105004.Coentro,9.26
2022-12-01,IPCA peso mensal,1105005.Couve,-1.53
2022-12-01,IPCA peso mensal,1105006.Couve-flor,2.24
2022-12-01,IPCA peso mensal,1105010.Repolho,-0.2
2022-12-01,IPCA peso mensal,1105012.Cheiro-verde,0.59
2022-12-01,IPCA peso mensal,1105019.Brócolis,-0.51
2022-12-01,IPCA peso mensal,1106.Frutas,-1.58
2022-12-01,IPCA peso mensal,1106001.Banana-da-terra,1.44
2022-12-01,IPCA peso mensal,1106003.Abacaxi,1.13
2022-12-01,IPCA peso mensal,1106004.Abacate,7.14
2022-12-01,IPCA peso mensal,1106005.Banana - d'água,-7.18
2022-12-01,IPCA peso mensal,1106006.Banana - maçã,12.3
2022-12-01,IPCA peso mensal,1106008.Banana - prata,0.97
2022-12-01,IPCA peso mensal,1106011.Laranja - baía,21.19
2022-12-01,IPCA peso mensal,1106012.Laranja - lima,1.53
2022-12-01,IPCA peso mensal,1106015.Limão,-25.98
2022-12-01,IPCA peso mensal,1106017.Maçã,3.57
2022-12-01,IPCA peso mensal,1106018.Mamão,-0.85
2022-12-01,IPCA peso mensal,1106019.Manga,-11.02
2022-12-01,IPCA peso mensal,1106020.Maracujá,8.37
2022-12-01,IPCA peso mensal,1106021.Melancia,-0.54
2022-12-01,IPCA peso mensal,1106022.Melão,-7.42
2022-12-01,IPCA peso mensal,1106023.Pera,2.64
2022-12-01,IPCA peso mensal,1106027.Tangerina,1.13
2022-12-01,IPCA peso mensal,1106028.Uva,-2.9
2022-12-01,IPCA peso mensal,1106039.Laranja - pera,1.3
2022-12-01,IPCA peso mensal,1106051.Morango,-14.8
2022-12-01,IPCA peso mensal,1106084.Goiaba,1.21
2022-12-01,IPCA peso mensal,1107.Carnes,0.64
2022-12-01,IPCA peso mensal,1107009.Fígado,0.62
2022-12-01,IPCA peso mensal,1107018.Carne de porco,2.35
2022-12-01,IPCA peso mensal,1107031.Carne de carneiro,4.12
2022-12-01,IPCA peso mensal,1107081.Cupim,1.0
2022-12-01,IPCA peso mensal,1107084.Contrafilé,0.68
2022-12-01,IPCA peso mensal,1107085.Filé-mignon,1.2
2022-12-01,IPCA peso mensal,1107087.Chã de dentro,0.31
2022-12-01,IPCA peso mensal,1107088.Alcatra,1.8
2022-12-01,IPCA peso mensal,1107089.Patinho,-0.74
2022-12-01,IPCA peso mensal,1107090.Lagarto redondo,-0.49
2022-12-01,IPCA peso mensal,1107091.Lagarto comum,0.34
2022-12-01,IPCA peso mensal,1107093.Músculo,-0.68
2022-12-01,IPCA peso mensal,1107094.Pá,-0.37
2022-12-01,IPCA peso mensal,1107095.Acém,-0.71
2022-12-01,IPCA peso mensal,1107096.Peito,-3.57
2022-12-01,IPCA peso mensal,1107097.Capa de filé,-2.38
2022-12-01,IPCA peso mensal,1107099.Costela,0.9
2022-12-01,IPCA peso mensal,1107208.Picanha,3.83
2022-12-01,IPCA peso mensal,1108.Pescados,0.27
2022-12-01,IPCA peso mensal,1108002.Peixe - anchova,1.08
2022-12-01,IPCA peso mensal,1108004.Peixe - corvina,-0.48
2022-12-01,IPCA peso mensal,1108011.Peixe - tainha,0.51
2022-12-01,IPCA peso mensal,1108012.Peixe - sardinha,-1.05
2022-12-01,IPCA peso mensal,1108013.Camarão,-0.25
2022-12-01,IPCA peso mensal,1108019.Peixe - cavala,-2.46
2022-12-01,IPCA peso mensal,1108029.Peixe - cação,-1.56
2022-12-01,IPCA peso mensal,1108031.Peixe - merluza,1.04
2022-12-01,IPCA peso mensal,1108032.Peixe - serra,2.25
2022-12-01,IPCA peso mensal,1108038.Peixe - pescada,-0.85
2022-12-01,IPCA peso mensal,1108045.Caranguejo,1.66
2022-12-01,IPCA peso mensal,1108049.Peixe - castanha,1.08
2022-12-01,IPCA peso mensal,1108052.Peixe - palombeta,1.03
2022-12-01,IPCA peso mensal,1108072.Peixe - curimatã,1.64
2022-12-01,IPCA peso mensal,1108075.Peixe - salmão,1.35
2022-12-01,IPCA peso mensal,1108080.Peixe - tilápia,-0.26
2022-12-01,IPCA peso mensal,1108087.Peixe - tambaqui,-0.49
2022-12-01,IPCA peso mensal,1108088.Peixe - dourada,2.93
2022-12-01,IPCA peso mensal,1108092.Peixe - filhote,16.33
2022-12-01,IPCA peso mensal,1108096.Peixe - peroá,2.37
2022-12-01,IPCA peso mensal,1108112.Peixe - pintado,-0.05
2022-12-01,IPCA peso mensal,1108125.Peixe - aruanã,1.22
2022-12-01,IPCA peso mensal,1109.Carnes e peixes industrializados,0.67
2022-12-01,IPCA peso mensal,1109002.Presunto,-0.51
2022-12-01,IPCA peso mensal,1109007.Salsicha,2.26
2022-12-01,IPCA peso mensal,1109008.Linguiça,1.23
2022-12-01,IPCA peso mensal,1109010.Mortadela,1.6
2022-12-01,IPCA peso mensal,1109012.Salame,1.83
2022-12-01,IPCA peso mensal,1109023.Bacalhau,0.38
2022-12-01,IPCA peso mensal,1109056.Carne-seca e de sol,-1.12
2022-12-01,IPCA peso mensal,1109058.Carne de porco salgada e defumada,-1.04
