,data,variavel,grupo,valor
75142,2022-09-01,IPCA peso mensal,21.Encargos e manutenção,0.49
75143,2022-09-01,IPCA peso mensal,2101.Aluguel e taxas,0.36
75144,2022-09-01,IPCA peso mensal,2101001.Aluguel residencial,0.67
75145,2022-09-01,IPCA peso mensal,2101002.Condomínio,-0.1
75146,2022-09-01,IPCA peso mensal,2101004.Taxa de água e esgoto,0.27
75147,2022-09-01,IPCA peso mensal,2101012.Mudança,2.81
75148,2022-09-01,IPCA peso mensal,2103.Reparos,0.6
75149,2022-09-01,IPCA peso mensal,2103005.Ferragens,0.07
75150,2022-09-01,IPCA peso mensal,2103008.Material de eletricidade,0.52
75151,2022-09-01,IPCA peso mensal,2103012.Vidro,0.29
75152,2022-09-01,IPCA peso mensal,2103014.Tinta,1.0
75153,2022-09-01,IPCA peso mensal,2103032.Revestimento de piso e parede,0.54
75154,2022-09-01,IPCA peso mensal,2103038.Madeira e taco,0.33
75155,2022-09-01,IPCA peso mensal,2103039.Cimento,1.3
75156,2022-09-01,IPCA peso mensal,2103040.Tijolo,-0.94
75157,2022-09-01,IPCA peso mensal,2103041.Material hidráulico,0.88
75158,2022-09-01,IPCA peso mensal,2103042.Mão de obra,0.47
75159,2022-09-01,IPCA peso mensal,2103048.Areia,0.02
75160,2022-09-01,IPCA peso mensal,2103049.Pedras,1.91
75161,2022-09-01,IPCA peso mensal,2103055.Telha,0.37
75162,2022-09-01,IPCA peso mensal,2104.Artigos de limpeza,1.57
75163,2022-09-01,IPCA peso mensal,2104003.Saco para lixo,0.3
75164,2022-09-01,IPCA peso mensal,2104005.Água sanitária,-0.01
75165,2022-09-01,IPCA peso mensal,2104008.Detergente,1.62
75166,2022-09-01,IPCA peso mensal,2104009.Sabão em pó,2.42
75167,2022-09-01,IPCA peso mensal,2104012.Desinfetante,0.94
75168,2022-09-01,IPCA peso mensal,2104015.Sabão em barra,-0.11
75169,2022-09-01,IPCA peso mensal,2104016.Esponja de limpeza,1.84
75170,2022-09-01,IPCA peso mensal,2104019.Sabão líquido,2.23
75171,2022-09-01,IPCA peso mensal,2104020.Limpador multiuso,-0.82
75172,2022-09-01,IPCA peso mensal,2104041.Papel toalha,-1.96
75173,2022-09-01,IPCA peso mensal,2104085.Amaciante e alvejante,1.93
75174,2022-09-01,IPCA peso mensal,22.Combustíveis e energia,0.8
75175,2022-09-01,IPCA peso mensal,2201.Combustíveis (domésticos),0.84
75176,2022-09-01,IPCA peso mensal,2201003.Carvão vegetal,1.59
75177,2022-09-01,IPCA peso mensal,2201004.Gás de botijão,0.92
75178,2022-09-01,IPCA peso mensal,2201005.Gás encanado,0.11
75179,2022-09-01,IPCA peso mensal,2202.Energia elétrica residencial,0.78
75180,2022-09-01,IPCA peso mensal,2202003.Energia elétrica residencial,0.78
75181,2022-09-01,IPCA peso mensal,3.Artigos de residência,-0.13
75182,2022-09-01,IPCA peso mensal,31.Móveis e utensílios,0.5
75183,2022-09-01,IPCA peso mensal,3101.Mobiliário,0.82
75184,2022-09-01,IPCA peso mensal,3101002.Móvel para sala,0.5
75185,2022-09-01,IPCA peso mensal,3101003.Móvel para quarto,0.78
75186,2022-09-01,IPCA peso mensal,3101015.Móvel para copa e cozinha,1.69
75187,2022-09-01,IPCA peso mensal,3101016.Móvel infantil,-0.32
75188,2022-09-01,IPCA peso mensal,3101017.Colchão,-0.54
75189,2022-09-01,IPCA peso mensal,3102.Utensílios e enfeites,-0.05
75190,2022-09-01,IPCA peso mensal,3102001.Artigos de iluminação,0.26
75191,2022-09-01,IPCA peso mensal,3102005.Tapete,-1.27
75192,2022-09-01,IPCA peso mensal,3102006.Cortina,0.19
75193,2022-09-01,IPCA peso mensal,3102007.Utensílios de metal,-0.3
75194,2022-09-01,IPCA peso mensal,3102009.Utensílios de vidro e louça,0.94
75195,2022-09-01,IPCA peso mensal,3102010.Utensílios de plástico,-0.04
75196,2022-09-01,IPCA peso mensal,3102035.Flores naturais,1.07
75197,2022-09-01,IPCA peso mensal,3102337.Utensílios para bebê,0.76
75198,2022-09-01,IPCA peso mensal,"3103.Cama, mesa e banho",-0.16
75199,2022-09-01,IPCA peso mensal,3103001.Roupa de cama,-0.17
75200,2022-09-01,IPCA peso mensal,3103003.Roupa de banho,0.31
75201,2022-09-01,IPCA peso mensal,32.Aparelhos eletroeletrônicos,-0.8
75202,2022-09-01,IPCA peso mensal,3201.Eletrodomésticos e equipamentos,0.04
75203,2022-09-01,IPCA peso mensal,3201001.Refrigerador,-0.4
75204,2022-09-01,IPCA peso mensal,3201002.Ar-condicionado,-1.43
75205,2022-09-01,IPCA peso mensal,3201006.Máquina de lavar roupa,0.88
75206,2022-09-01,IPCA peso mensal,3201013.Ventilador,-0.8
75207,2022-09-01,IPCA peso mensal,3201021.Fogão,0.67
75208,2022-09-01,IPCA peso mensal,3201050.Chuveiro elétrico,1.11
75209,2022-09-01,IPCA peso mensal,"3202.Tv, som e informática",-1.84
75210,2022-09-01,IPCA peso mensal,3202001.Televisor,-2.66
75211,2022-09-01,IPCA peso mensal,3202003.Aparelho de som,-1.86
75212,2022-09-01,IPCA peso mensal,3202008.Videogame (console),-3.06
75213,2022-09-01,IPCA peso mensal,3202028.Computador pessoal,-0.46
75214,2022-09-01,IPCA peso mensal,33.Consertos e manutenção,-0.01
75215,2022-09-01,IPCA peso mensal,3301.Consertos e manutenção,-0.01
75216,2022-09-01,IPCA peso mensal,3301002.Conserto de refrigerador,2.85
75217,2022-09-01,IPCA peso mensal,3301006.Conserto de televisor,-0.76
75218,2022-09-01,IPCA peso mensal,3301015.Conserto de máquina de lavar roupa,-0.13
75219,2022-09-01,IPCA peso mensal,3301022.Reforma de estofado,1.17
75220,2022-09-01,IPCA peso mensal,3301088.Conserto de aparelho celular,0.34
75221,2022-09-01,IPCA peso mensal,3301130.Conserto de bicicleta,-0.6
75222,2022-09-01,IPCA peso mensal,4.Vestuário,1.77
75223,2022-09-01,IPCA peso mensal,41.Roupas,1.93
75224,2022-09-01,IPCA peso mensal,4101.Roupa masculina,1.82
75225,2022-09-01,IPCA peso mensal,4101002.Calça comprida masculina,2.27
75226,2022-09-01,IPCA peso mensal,4101005.Agasalho masculino,0.85
75227,2022-09-01,IPCA peso mensal,4101006.Bermuda/short masculino,1.93
75228,2022-09-01,IPCA peso mensal,4101008.Cueca,0.23
75229,2022-09-01,IPCA peso mensal,4101009.Camisa/camiseta masculina,1.62
75230,2022-09-01,IPCA peso mensal,4102.Roupa feminina,2.03
75231,2022-09-01,IPCA peso mensal,4102002.Calça comprida feminina,1.12
75232,2022-09-01,IPCA peso mensal,4102003.Agasalho feminino,-0.19
75233,2022-09-01,IPCA peso mensal,4102004.Saia,2.55
75234,2022-09-01,IPCA peso mensal,4102005.Vestido,2.52
75235,2022-09-01,IPCA peso mensal,4102008.Blusa,2.48
75236,2022-09-01,IPCA peso mensal,4102010.Lingerie,1.28
75237,2022-09-01,IPCA peso mensal,4102013.Bermuda/short feminino,2.79
75238,2022-09-01,IPCA peso mensal,4103.Roupa infantil,1.92
75239,2022-09-01,IPCA peso mensal,4103001.Uniforme escolar,0.59
75240,2022-09-01,IPCA peso mensal,4103002.Calça comprida infantil,0.45
75241,2022-09-01,IPCA peso mensal,4103005.Agasalho infantil,1.92
75242,2022-09-01,IPCA peso mensal,4103007.Vestido infantil,1.59
75243,2022-09-01,IPCA peso mensal,4103008.Bermuda/short infantil,2.93
75244,2022-09-01,IPCA peso mensal,4103011.Camisa/camiseta infantil,2.53
75245,2022-09-01,IPCA peso mensal,4103031.Conjunto infantil,2.46
75246,2022-09-01,IPCA peso mensal,42.Calçados e acessórios,1.7
75247,2022-09-01,IPCA peso mensal,4201.Calçados e acessórios,1.7
75248,2022-09-01,IPCA peso mensal,4201002.Sapato masculino,2.0
75249,2022-09-01,IPCA peso mensal,4201003.Sapato feminino,1.74
75250,2022-09-01,IPCA peso mensal,4201004.Sapato infantil,0.01
75251,2022-09-01,IPCA peso mensal,4201015.Bolsa,1.17
75252,2022-09-01,IPCA peso mensal,4201040.Mochila,1.26
75253,2022-09-01,IPCA peso mensal,4201063.Tênis,1.44
75254,2022-09-01,IPCA peso mensal,4201098.Sandália/chinelo,2.5
75255,2022-09-01,IPCA peso mensal,43.Joias e bijuterias,0.18
75256,2022-09-01,IPCA peso mensal,4301.Joias e bijuterias,0.18
75257,2022-09-01,IPCA peso mensal,4301001.Bijuteria,2.47
75258,2022-09-01,IPCA peso mensal,4301002.Joia,0.18
75259,2022-09-01,IPCA peso mensal,4301004.Relógio de pulso,-0.61
75260,2022-09-01,IPCA peso mensal,44.Tecidos e armarinho,0.44
75261,2022-09-01,IPCA peso mensal,4401.Tecidos e armarinho,0.44
75262,2022-09-01,IPCA peso mensal,4401001.Tecido,0.63
75263,2022-09-01,IPCA peso mensal,4401002.Artigos de armarinho,-0.5
75264,2022-09-01,IPCA peso mensal,5.Transportes,-1.98
75265,2022-09-01,IPCA peso mensal,51.Transportes,-1.98
75266,2022-09-01,IPCA peso mensal,5101.Transporte público,2.0
75267,2022-09-01,IPCA peso mensal,5101001.Ônibus urbano,-0.34
75268,2022-09-01,IPCA peso mensal,5101002.Táxi,0.17
75269,2022-09-01,IPCA peso mensal,5101004.Trem,0.0
75270,2022-09-01,IPCA peso mensal,5101006.Ônibus intermunicipal,1.0
75271,2022-09-01,IPCA peso mensal,5101007.Ônibus interestadual,0.02
75272,2022-09-01,IPCA peso mensal,5101010.Passagem aérea,8.22
75273,2022-09-01,IPCA peso mensal,5101011.Metrô,0.0
75274,2022-09-01,IPCA peso mensal,5101026.Transporte escolar,-0.09
75275,2022-09-01,IPCA peso mensal,5101051.Transporte por aplicativo,6.14
75276,2022-09-01,IPCA peso mensal,5101053.Integração transporte público,0.0
75277,2022-09-01,IPCA peso mensal,5102.Veículo próprio,0.5
75278,2022-09-01,IPCA peso mensal,5102001.Automóvel novo,-0.15
75279,2022-09-01,IPCA peso mensal,5102004.Emplacamento e licença,1.72
75280,2022-09-01,IPCA peso mensal,5102005.Seguro voluntário de veículo,1.53
75281,2022-09-01,IPCA peso mensal,5102006.Multa,0.0
75282,2022-09-01,IPCA peso mensal,5102007.Óleo lubrificante,1.38
75283,2022-09-01,IPCA peso mensal,5102009.Acessórios e peças,0.08
75284,2022-09-01,IPCA peso mensal,5102010.Pneu,0.77
75285,2022-09-01,IPCA peso mensal,5102011.Conserto de automóvel,0.72
75286,2022-09-01,IPCA peso mensal,5102013.Estacionamento,0.31
75287,2022-09-01,IPCA peso mensal,5102015.Pedágio,0.0
75288,2022-09-01,IPCA peso mensal,5102020.Automóvel usado,-0.38
75289,2022-09-01,IPCA peso mensal,5102037.Pintura de veículo,0.55
75290,2022-09-01,IPCA peso mensal,5102051.Aluguel de veículo,-2.02
75291,2022-09-01,IPCA peso mensal,5102053.Motocicleta,-0.08
75292,2022-09-01,IPCA peso mensal,5104.Combustíveis (veículos),-8.5
75293,2022-09-01,IPCA peso mensal,5104001.Gasolina,-8.33
75294,2022-09-01,IPCA peso mensal,5104002.Etanol,-12.43
75295,2022-09-01,IPCA peso mensal,5104003.Óleo diesel,-4.57
75296,2022-09-01,IPCA peso mensal,5104005.Gás veicular,-0.23
75297,2022-09-01,IPCA peso mensal,6.Saúde e cuidados pessoais,0.57
75298,2022-09-01,IPCA peso mensal,61.Produtos farmacêuticos e óticos,0.24
75299,2022-09-01,IPCA peso mensal,6101.Produtos farmacêuticos,0.29
75300,2022-09-01,IPCA peso mensal,6101001.Anti-infeccioso e antibiótico,-0.12
75301,2022-09-01,IPCA peso mensal,6101002.Analgésico e antitérmico,0.93
75302,2022-09-01,IPCA peso mensal,6101003.Anti-inflamatório e antirreumático,0.43
75303,2022-09-01,IPCA peso mensal,6101004.Antigripal e antitussígeno,0.55
75304,2022-09-01,IPCA peso mensal,6101006.Dermatológico,-0.04
75305,2022-09-01,IPCA peso mensal,6101007.Antialérgico e broncodilatador,1.55
75306,2022-09-01,IPCA peso mensal,6101009.Gastroprotetor,0.22
75307,2022-09-01,IPCA peso mensal,6101010.Vitamina e fortificante,0.29
75308,2022-09-01,IPCA peso mensal,6101011.Hormonal,0.83
75309,2022-09-01,IPCA peso mensal,6101013.Psicotrópico e anorexígeno,0.62
75310,2022-09-01,IPCA peso mensal,6101014.Hipotensor e hipocolesterolêmico,-0.52
75311,2022-09-01,IPCA peso mensal,6101051.Oftalmológico,1.05
75312,2022-09-01,IPCA peso mensal,6101064.Antidiabético,-1.12
75313,2022-09-01,IPCA peso mensal,6101148.Neurológico,0.08
75314,2022-09-01,IPCA peso mensal,6102.Produtos óticos,-0.43
75315,2022-09-01,IPCA peso mensal,6102012.Óculos de grau,-0.43
75316,2022-09-01,IPCA peso mensal,62.Serviços de saúde,1.0
75317,2022-09-01,IPCA peso mensal,6201.Serviços médicos e dentários,0.49
75318,2022-09-01,IPCA peso mensal,6201002.Médico,0.5
75319,2022-09-01,IPCA peso mensal,6201003.Dentista,0.57
75320,2022-09-01,IPCA peso mensal,6201005.Aparelho ortodôntico,-0.12
75321,2022-09-01,IPCA peso mensal,6201007.Fisioterapeuta,2.14
75322,2022-09-01,IPCA peso mensal,6201010.Psicólogo,-0.24
75323,2022-09-01,IPCA peso mensal,6202.Serviços laboratoriais e hospitalares,1.12
75324,2022-09-01,IPCA peso mensal,6202003.Exame de laboratório,0.88
75325,2022-09-01,IPCA peso mensal,6202004.Hospitalização e cirurgia,1.43
75326,2022-09-01,IPCA peso mensal,6202006.Exame de imagem,0.47
75327,2022-09-01,IPCA peso mensal,6203.Plano de saúde,1.13
75328,2022-09-01,IPCA peso mensal,6203001.Plano de saúde,1.13
75329,2022-09-01,IPCA peso mensal,63.Cuidados pessoais,0.3
75330,2022-09-01,IPCA peso mensal,6301.Higiene pessoal,0.3
75331,2022-09-01,IPCA peso mensal,6301001.Produto para cabelo,0.27
75332,2022-09-01,IPCA peso mensal,6301002.Fralda descartável,0.86
75333,2022-09-01,IPCA peso mensal,6301004.Produto para barba,0.96
75334,2022-09-01,IPCA peso mensal,6301006.Produto para pele,-1.92
75335,2022-09-01,IPCA peso mensal,6301007.Produto para higiene bucal,1.37
75336,2022-09-01,IPCA peso mensal,6301010.Produto para unha,2.05
75337,2022-09-01,IPCA peso mensal,6301011.Perfume,0.1
75338,2022-09-01,IPCA peso mensal,6301014.Desodorante,0.4
75339,2022-09-01,IPCA peso mensal,6301015.Absorvente higiênico,1.37
75340,2022-09-01,IPCA peso mensal,6301016.Sabonete,1.94
75341,2022-09-01,IPCA peso mensal,6301017.Papel higiênico,1.32
75342,2022-09-01,IPCA peso mensal,6301020.Artigos de maquiagem,-2.01
75343,2022-09-01,IPCA peso mensal,7.Despesas pessoais,0.95
75344,2022-09-01,IPCA peso mensal,71.Serviços pessoais,0.96
75345,2022-09-01,IPCA peso mensal,7101.Serviços pessoais,0.96
75346,2022-09-01,IPCA peso mensal,7101001.Costureira,0.12
75347,2022-09-01,IPCA peso mensal,7101005.Manicure,1.03
75348,2022-09-01,IPCA peso mensal,7101010.Empregado doméstico,0.66
75349,2022-09-01,IPCA peso mensal,7101011.Cabeleireiro e barbeiro,0.97
75350,2022-09-01,IPCA peso mensal,7101014.Depilação,1.31
75351,2022-09-01,IPCA peso mensal,7101034.Cartório,-0.02
75352,2022-09-01,IPCA peso mensal,7101036.Despachante,-0.83
75353,2022-09-01,IPCA peso mensal,7101076.Serviço bancário,1.56
75354,2022-09-01,IPCA peso mensal,7101090.Conselho de classe,0.21
75355,2022-09-01,IPCA peso mensal,7101144.Sobrancelha,1.41
75356,2022-09-01,IPCA peso mensal,72.Recreação e fumo,0.93
75357,2022-09-01,IPCA peso mensal,7201.Recreação,1.05
75358,2022-09-01,IPCA peso mensal,7201006.Clube,0.86
75359,2022-09-01,IPCA peso mensal,7201010.Instrumento musical,-0.12
75360,2022-09-01,IPCA peso mensal,7201015.Tratamento de animais (clínica),1.06
75361,2022-09-01,IPCA peso mensal,7201019.Bicicleta,0.45
75362,2022-09-01,IPCA peso mensal,7201020.Alimento para animais,1.78
75363,2022-09-01,IPCA peso mensal,7201023.Brinquedo,0.27
75364,2022-09-01,IPCA peso mensal,7201054.Casa noturna,0.74
75365,2022-09-01,IPCA peso mensal,7201063.Jogos de azar,0.0
75366,2022-09-01,IPCA peso mensal,7201067.Material de caça e pesca,0.1
75367,2022-09-01,IPCA peso mensal,7201090.Hospedagem,2.88
75368,2022-09-01,IPCA peso mensal,7201095.Pacote turístico,2.3
75369,2022-09-01,IPCA peso mensal,7201256.Serviço de higiene para animais,1.02
75370,2022-09-01,IPCA peso mensal,"7201266.Cinema, teatro e concertos",-1.31
75371,2022-09-01,IPCA peso mensal,7202.Fumo,0.16
75372,2022-09-01,IPCA peso mensal,7202041.Cigarro,0.16
75373,2022-09-01,IPCA peso mensal,8.Educação,0.12
75374,2022-09-01,IPCA peso mensal,"81.Cursos, leitura e papelaria",0.12
75375,2022-09-01,IPCA peso mensal,8101.Cursos regulares,0.0
75376,2022-09-01,IPCA peso mensal,8101001.Creche,0.0
75377,2022-09-01,IPCA peso mensal,8101002.Pré-escola,0.0
75378,2022-09-01,IPCA peso mensal,8101003.Ensino fundamental,0.0
75379,2022-09-01,IPCA peso mensal,8101004.Ensino médio,0.0
75380,2022-09-01,IPCA peso mensal,8101005.Ensino superior,0.0
75381,2022-09-01,IPCA peso mensal,8101006.Pós-graduação,0.0
75382,2022-09-01,IPCA peso mensal,8101008.Educação de jovens e adultos,0.0
75383,2022-09-01,IPCA peso mensal,8101045.Curso técnico,0.0
75384,2022-09-01,IPCA peso mensal,8102.Leitura,0.34
75385,2022-09-01,IPCA peso mensal,8102001.Jornal diário,0.0
75386,2022-09-01,IPCA peso mensal,8102004.Revista,0.0
75387,2022-09-01,IPCA peso mensal,8102007.Livro didático,0.0
75388,2022-09-01,IPCA peso mensal,8102008.Livro não didático,1.87
75389,2022-09-01,IPCA peso mensal,8103.Papelaria,1.0
75390,2022-09-01,IPCA peso mensal,8103001.Caderno,1.18
75391,2022-09-01,IPCA peso mensal,8103014.Artigos de papelaria,0.89
75392,2022-09-01,IPCA peso mensal,8104.Cursos diversos,0.45
75393,2022-09-01,IPCA peso mensal,8104001.Curso preparatório,0.0
75394,2022-09-01,IPCA peso mensal,8104003.Curso de idioma,0.0
75395,2022-09-01,IPCA peso mensal,8104004.Curso de informática,0.51
75396,2022-09-01,IPCA peso mensal,8104005.Autoescola,4.35
75397,2022-09-01,IPCA peso mensal,8104006.Atividades físicas,0.34
75398,2022-09-01,IPCA peso mensal,9.Comunicação,-2.08
75399,2022-09-01,IPCA peso mensal,91.Comunicação,-2.08
75400,2022-09-01,IPCA peso mensal,9101.Comunicação,-2.08
75401,2022-09-01,IPCA peso mensal,9101001.Correio,0.0
75402,2022-09-01,IPCA peso mensal,9101002.Plano de telefonia fixa,-1.07
75403,2022-09-01,IPCA peso mensal,9101008.Plano de telefonia móvel,-0.38
75404,2022-09-01,IPCA peso mensal,9101010.Tv por assinatura,0.0
75405,2022-09-01,IPCA peso mensal,9101018.Acesso à internet,-10.55
75406,2022-09-01,IPCA peso mensal,9101019.Aparelho telefônico,-0.36
75407,2022-09-01,IPCA peso mensal,9101115.Serviços de streaming,0.0
75408,2022-09-01,IPCA peso mensal,"9101116.Combo de telefonia, internet e tv por assinatura",-2.7
75409,2022-10-01,IPCA peso mensal,Índice geral,0.59
75410,2022-10-01,IPCA peso mensal,1.Alimentação e bebidas,0.72
75411,2022-10-01,IPCA peso mensal,11.Alimentação no domicílio,0.8
75412,2022-10-01,IPCA peso mensal,"1101.Cereais, leguminosas e oleaginosas",-0.79
75413,2022-10-01,IPCA peso mensal,1101002.Arroz,0.04
75414,2022-10-01,IPCA peso mensal,1101051.Feijão - mulatinho,-3.4
75415,2022-10-01,IPCA peso mensal,1101052.Feijão - preto,-1.76
75416,2022-10-01,IPCA peso mensal,1101053.Feijão - macáçar (fradinho),-1.06
75417,2022-10-01,IPCA peso mensal,1101073.Feijão - carioca (rajado),-3.55
75418,2022-10-01,IPCA peso mensal,1101079.Milho (em grão),1.0
75419,2022-10-01,IPCA peso mensal,"1102.Farinhas, féculas e massas",1.34
75420,2022-10-01,IPCA peso mensal,1102001.Farinha de arroz,0.33
75421,2022-10-01,IPCA peso mensal,1102006.Macarrão,0.89
75422,2022-10-01,IPCA peso mensal,1102008.Fubá de milho,-0.8
75423,2022-10-01,IPCA peso mensal,1102010.Flocos de milho,1.04
75424,2022-10-01,IPCA peso mensal,1102012.Farinha de trigo,1.54
75425,2022-10-01,IPCA peso mensal,1102023.Farinha de mandioca,3.64
75426,2022-10-01,IPCA peso mensal,1102029.Massa semipreparada,0.51
75427,2022-10-01,IPCA peso mensal,1102061.Macarrão instantâneo,-0.34
75428,2022-10-01,IPCA peso mensal,"1103.Tubérculos, raízes e legumes",14.27
75429,2022-10-01,IPCA peso mensal,1103002.Batata-doce,7.13
75430,2022-10-01,IPCA peso mensal,1103003.Batata-inglesa,23.36
75431,2022-10-01,IPCA peso mensal,1103004.Inhame,16.8
75432,2022-10-01,IPCA peso mensal,1103005.Mandioca (aipim),5.14
75433,2022-10-01,IPCA peso mensal,1103020.Abobrinha,4.81
75434,2022-10-01,IPCA peso mensal,1103025.Pepino,27.54
75435,2022-10-01,IPCA peso mensal,1103026.Pimentão,5.03
75436,2022-10-01,IPCA peso mensal,1103028.Tomate,17.63
75437,2022-10-01,IPCA peso mensal,1103043.Cebola,9.31
75438,2022-10-01,IPCA peso mensal,1103044.Cenoura,-1.0
75439,2022-10-01,IPCA peso mensal,1104.Açúcares e derivados,0.72
75440,2022-10-01,IPCA peso mensal,1104003.Açúcar refinado,-0.74
75441,2022-10-01,IPCA peso mensal,1104004.Açúcar cristal,-0.55
75442,2022-10-01,IPCA peso mensal,1104018.Balas,-1.42
75443,2022-10-01,IPCA peso mensal,1104023.Chocolate em barra e bombom,0.85
75444,2022-10-01,IPCA peso mensal,1104032.Sorvete,1.96
75445,2022-10-01,IPCA peso mensal,1104052.Chocolate e achocolatado em pó,2.06
75446,2022-10-01,IPCA peso mensal,1104060.Doce de frutas em pasta,1.84
75447,2022-10-01,IPCA peso mensal,1104067.Açúcar demerara,2.06
75448,2022-10-01,IPCA peso mensal,1105.Hortaliças e verduras,-0.77
75449,2022-10-01,IPCA peso mensal,1105001.Alface,0.7
75450,2022-10-01,IPCA peso mensal,1105004.Coentro,6.2
75451,2022-10-01,IPCA peso mensal,1105005.Couve,-2.42
75452,2022-10-01,IPCA peso mensal,1105006.Couve-flor,-2.32
75453,2022-10-01,IPCA peso mensal,1105010.Repolho,-4.49
75454,2022-10-01,IPCA peso mensal,1105012.Cheiro-verde,-0.73
75455,2022-10-01,IPCA peso mensal,1105019.Brócolis,-4.63
75456,2022-10-01,IPCA peso mensal,1106.Frutas,3.56
75457,2022-10-01,IPCA peso mensal,1106001.Banana-da-terra,-1.75
75458,2022-10-01,IPCA peso mensal,1106003.Abacaxi,1.58
75459,2022-10-01,IPCA peso mensal,1106004.Abacate,2.07
75460,2022-10-01,IPCA peso mensal,1106005.Banana - d'água,8.67
75461,2022-10-01,IPCA peso mensal,1106006.Banana - maçã,19.15
75462,2022-10-01,IPCA peso mensal,1106008.Banana - prata,-0.23
75463,2022-10-01,IPCA peso mensal,1106011.Laranja - baía,7.7
75464,2022-10-01,IPCA peso mensal,1106012.Laranja - lima,10.94
75465,2022-10-01,IPCA peso mensal,1106015.Limão,20.6
75466,2022-10-01,IPCA peso mensal,1106017.Maçã,2.14
75467,2022-10-01,IPCA peso mensal,1106018.Mamão,8.64
75468,2022-10-01,IPCA peso mensal,1106019.Manga,-2.12
75469,2022-10-01,IPCA peso mensal,1106020.Maracujá,2.65
